usiro_x,usiro_y,yoko_x,yoko_y,player1_x,player1_y,player2_x,player2_y,offset_usiro_x,offset_usiro_y,offset_yoko_x,offset_yoko_y,judge,stop_time,movie_path,target
974,778,918,609,3.7,4.9,4.8,3.66,950,801,899,618,1,106,..\movie\anzai_riku\usiro\after\220628_03.mp4,2
825,765,918,600,3.7,4.9,4.8,3.66,950,801,899,618,1,385,..\movie\anzai_riku\usiro\after\220628_03.mp4,0
928,781,884,603,3.7,4.9,4.8,3.66,950,801,899,618,1,658,..\movie\anzai_riku\usiro\after\220628_03.mp4,2
969,774,873,613,3.7,4.9,4.8,3.66,950,801,899,618,1,957,..\movie\anzai_riku\usiro\after\220628_03.mp4,2
1041,752,939,607,3.7,4.9,4.8,3.66,950,801,899,618,1,1250,..\movie\anzai_riku\usiro\after\220628_03.mp4,1
875,756,940,605,3.7,4.9,4.8,3.66,950,801,899,618,1,1526,..\movie\anzai_riku\usiro\after\220628_03.mp4,0
823,752,932,596,3.7,4.9,4.8,3.66,950,801,899,618,1,1810,..\movie\anzai_riku\usiro\after\220628_03.mp4,0
1045,741,936,607,3.7,4.9,4.8,3.66,950,801,899,618,1,2105,..\movie\anzai_riku\usiro\after\220628_03.mp4,1
903,773,896,604,3.7,4.9,4.8,3.66,950,801,899,618,1,2409,..\movie\anzai_riku\usiro\after\220628_03.mp4,0
1017,768,920,607,3.7,4.9,4.8,3.66,950,801,899,618,1,2694,..\movie\anzai_riku\usiro\after\220628_03.mp4,2
1022,777,918,606,3.7,4.9,4.8,3.66,950,801,899,618,1,2987,..\movie\anzai_riku\usiro\after\220628_03.mp4,1
1110,777,903,613,3.7,4.9,4.8,3.66,950,801,899,618,1,3296,..\movie\anzai_riku\usiro\after\220628_03.mp4,1
978,769,904,602,3.7,4.9,4.8,3.66,950,801,899,618,1,3616,..\movie\anzai_riku\usiro\after\220628_03.mp4,2
840,803,849,606,3.7,4.9,4.8,3.66,950,801,899,618,1,3935,..\movie\anzai_riku\usiro\after\220628_03.mp4,0
1047,777,877,609,3.7,4.9,4.8,3.66,950,801,899,618,1,4232,..\movie\anzai_riku\usiro\after\220628_03.mp4,1
881,813,808,604,3.7,4.9,4.8,3.66,950,801,899,618,1,4540,..\movie\anzai_riku\usiro\after\220628_03.mp4,0
1006,777,884,612,3.7,4.9,4.8,3.66,950,801,899,618,1,4839,..\movie\anzai_riku\usiro\after\220628_03.mp4,1
863,754,891,606,3.7,4.9,4.8,3.66,950,801,899,618,1,5156,..\movie\anzai_riku\usiro\after\220628_03.mp4,0
968,798,855,602,3.7,4.9,4.8,3.66,950,801,899,618,1,5449,..\movie\anzai_riku\usiro\after\220628_03.mp4,2
998,750,939,607,3.7,4.9,4.8,3.66,950,801,899,618,1,5737,..\movie\anzai_riku\usiro\after\220628_03.mp4,1
